Periodo,Entidad_Federativa,Sexo,Grupo_edad,Actividad_economica,Numero_personas
20210301,Queretaro,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,2518
20210301,Queretaro,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,9101
20210301,Queretaro,Mujer,25 A 44 AÑOS,Servicios Diversos,27364
20210301,Quintana Roo,Hombre,25 A 44 AÑOS,Construcción,37078
20210301,San Luis Potosí,Hombre,45 A 64 AÑOS,Servicios Sociales,12265
20210301,San Luis Potosí,Hombre,NO ESPECIFICADO,Industria Manufacturera,154
20210301,San Luis Potosí,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",828
20210301,Sinaloa,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,12987
20210301,Sinaloa,Mujer,25 A 44 AÑOS,No Especificado,105
20210301,Sonora,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",7799
20210301,Sonora,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,453
20210301,Sonora,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,490
20210301,Tabasco,Hombre,25 A 44 AÑOS,Comercio,39011
20210301,Tabasco,Hombre,25 A 44 AÑOS,Construcción,37281
20210301,Tabasco,Hombre,65 AÑOS Y MAS,No Especificado,402
20210301,Tamaulipas,Hombre,25 A 44 AÑOS,Construcción,45090
20210301,Tamaulipas,Mujer,25 A 44 AÑOS,Servicios Diversos,32565
20210301,Tamaulipas,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,11997
20210301,Tamaulipas,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",1495
20210301,Tamaulipas,Mujer,NO ESPECIFICADO,Servicios Sociales,94
20210301,Tlaxcala,Mujer,65 AÑOS Y MAS,Industria Manufacturera,1711
20210301,Veracruz,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",229545
20210301,Yucatán,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",520
20210301,Yucatán,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,2164
20210301,Zacatecas,Mujer,15 A 24 AÑOS,Construcción,349
20210301,Zacatecas,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",1509
20210601,Aguascalientes,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,466
20210601,Aguascalientes,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",3224
20200901,Nayarit,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",687
20200901,Nuevo León,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",14493
20200901,Nuevo León,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,26534
20200901,Nuevo León,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,25684
20200901,Nuevo León,Mujer,45 A 64 AÑOS,Servicios Sociales,49528
20200901,Oaxaca,Hombre,15 A 24 AÑOS,No Especificado,718
20200901,Oaxaca,Hombre,25 A 44 AÑOS,Construcción,59813
20200901,Oaxaca,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,2033
20200901,Oaxaca,Hombre,45 A 64 AÑOS,Comercio,24561
20200901,Oaxaca,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",6091
20200901,Oaxaca,Mujer,15 A 24 AÑOS,Industria Manufacturera,20403
20200901,Puebla,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,4931
20200901,Puebla,Hombre,45 A 64 AÑOS,No Especificado,3652
20200901,Puebla,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,516
20200901,Queretaro,Hombre,45 A 64 AÑOS,Comercio,26947
20200901,Queretaro,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,2777
20200901,Quintana Roo,Hombre,15 A 24 AÑOS,Servicios Diversos,7467
20200901,Quintana Roo,Hombre,NO ESPECIFICADO,Gobierno y Organismos Internacionales,529
20200901,San Luis Potosí,Hombre,65 AÑOS Y MAS,Industria Manufacturera,2164
20200901,San Luis Potosí,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,10072
20200901,San Luis Potosí,Mujer,25 A 44 AÑOS,No Especificado,216
20200901,Sinaloa,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1459
20200901,Sinaloa,Hombre,45 A 64 AÑOS,No Especificado,818
20200901,Sinaloa,Hombre,65 AÑOS Y MAS,Construcción,1528
20200901,Sinaloa,Mujer,45 A 64 AÑOS,Construcción,3161
20200901,Sonora,Mujer,25 A 44 AÑOS,Servicios Diversos,21723
20200901,Tabasco,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",6109
20200901,Tabasco,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",65032
20200901,Tabasco,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,10475
20200901,Tabasco,Mujer,15 A 24 AÑOS,Comercio,10990
20200901,Tabasco,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1596
20200901,Tabasco,Mujer,65 AÑOS Y MAS,Comercio,532
20200901,Tamaulipas,Mujer,15 A 24 AÑOS,Construcción,165
20200901,Tlaxcala,Hombre,15 A 24 AÑOS,No Especificado,722
20200901,Tlaxcala,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,117
20200901,Tlaxcala,Hombre,65 AÑOS Y MAS,No Especificado,147
20210601,Oaxaca,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1463
20210601,Oaxaca,Mujer,45 A 64 AÑOS,Industria Manufacturera,50460
20210601,Puebla,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,1022
20210601,Puebla,Mujer,15 A 24 AÑOS,Servicios Sociales,5212
20210601,Puebla,Mujer,45 A 64 AÑOS,Servicios Diversos,56046
20210601,Puebla,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,9941
20210601,Queretaro,Hombre,15 A 24 AÑOS,Industria Manufacturera,25057
20210601,Queretaro,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,8151
20210601,Queretaro,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,230
20210601,Quintana Roo,Hombre,25 A 44 AÑOS,Servicios Sociales,14228
20210601,Quintana Roo,Hombre,NO ESPECIFICADO,Gobierno y Organismos Internacionales,643
20210601,Quintana Roo,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1184
20210601,San Luis Potosí,Hombre,25 A 44 AÑOS,Comercio,49573
20210601,San Luis Potosí,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,11586
20210601,San Luis Potosí,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,954
20210601,San Luis Potosí,Mujer,15 A 24 AÑOS,Servicios Sociales,5846
20210601,San Luis Potosí,Mujer,45 A 64 AÑOS,Servicios Diversos,24108
20210601,San Luis Potosí,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,5287
20210601,Sinaloa,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,14373
20210601,Sinaloa,Hombre,65 AÑOS Y MAS,Construcción,4631
20210601,Sinaloa,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",5096
20210601,Sinaloa,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,1089
20210601,Sinaloa,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,16529
20210601,Sonora,Hombre,15 A 24 AÑOS,No Especificado,3260
20210601,Sonora,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,9679
20210601,Sonora,Mujer,NO ESPECIFICADO,"Servicios Profesionales, Financieros y Corporativos",271
20210601,Tabasco,Hombre,45 A 64 AÑOS,Construcción,16587
20210601,Tabasco,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",10033
20210601,Tabasco,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1834
20210601,Tamaulipas,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,1498
20210601,Tlaxcala,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",7489
20210601,Tlaxcala,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,259
20210601,Tlaxcala,Mujer,15 A 24 AÑOS,Servicios Sociales,2585
20210601,Tlaxcala,Mujer,45 A 64 AÑOS,Servicios Diversos,12548
20210901,Tamaulipas,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,130
20210901,Tlaxcala,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",3535
20210901,Tlaxcala,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",338
20210901,Veracruz,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,4493
20210901,Veracruz,Hombre,15 A 24 AÑOS,No Especificado,2175
20210901,Yucatán,Hombre,15 A 24 AÑOS,Comercio,21820
20210901,Yucatán,Hombre,15 A 24 AÑOS,Construcción,21815
20210901,Yucatán,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",22811
20210901,Yucatán,Mujer,65 AÑOS Y MAS,Servicios Sociales,1177
20210901,Zacatecas,Mujer,25 A 44 AÑOS,No Especificado,62
20210901,Zacatecas,Mujer,45 A 64 AÑOS,Comercio,23709
20210901,Zacatecas,Mujer,45 A 64 AÑOS,Construcción,453
20200901,Sinaloa,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,1675
20200901,Sonora,Hombre,25 A 44 AÑOS,Construcción,44667
20200901,Sonora,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,16018
20200901,Tabasco,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",219
20200901,Tabasco,Mujer,25 A 44 AÑOS,Industria Manufacturera,9929
20200901,Tamaulipas,Hombre,25 A 44 AÑOS,Comercio,57904
20200901,Tamaulipas,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,24331
20200901,Tamaulipas,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,3523
20200901,Tlaxcala,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,174
20200901,Veracruz,Hombre,15 A 24 AÑOS,Comercio,39363
20200901,Veracruz,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",19240
20200901,Veracruz,Hombre,45 A 64 AÑOS,Servicios Sociales,33148
20200901,Veracruz,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,14687
20200901,Yucatán,Mujer,15 A 24 AÑOS,Industria Manufacturera,6469
20200901,Yucatán,Mujer,25 A 44 AÑOS,Construcción,2100
20200901,Zacatecas,Hombre,15 A 24 AÑOS,Servicios Sociales,1100
20200901,Zacatecas,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",48698
20200901,Zacatecas,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,4342
20200901,Zacatecas,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,6345
20200901,Zacatecas,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,50
20210301,Baja California,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,11359
20210301,Baja California,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,22637
20210301,Baja California Sur,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1910
20210301,Baja California Sur,Mujer,45 A 64 AÑOS,Servicios Diversos,13399
20210301,Baja California Sur,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2255
20210301,Campeche,Hombre,15 A 24 AÑOS,Servicios Diversos,2244
20210301,Campeche,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",29876
20210301,Campeche,Hombre,25 A 44 AÑOS,Industria Manufacturera,9872
20210301,Campeche,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",11750
20210301,Campeche,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1175
20210301,Campeche,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,2905
20210301,Chiapas,Hombre,45 A 64 AÑOS,Servicios Sociales,21934
20210301,Chiapas,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",16953
20210301,Chiapas,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",1320
20210301,Aguascalientes,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",9724
20210301,Aguascalientes,Hombre,45 A 64 AÑOS,Construcción,13573
20210301,Aguascalientes,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",3075
20210301,Baja California,Mujer,65 AÑOS Y MAS,Industria Manufacturera,1039
20210301,Baja California Sur,Hombre,65 AÑOS Y MAS,Industria Manufacturera,912
20210301,Baja California Sur,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1092
20210301,Baja California Sur,Mujer,45 A 64 AÑOS,Construcción,449
20210301,Campeche,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",930
20210301,Campeche,Hombre,NO ESPECIFICADO,"Transportes, Comunicaciones, Correo y Almacenamiento",41
20210301,Campeche,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,7186
20210301,Campeche,Mujer,25 A 44 AÑOS,No Especificado,761
20210301,Chiapas,Hombre,25 A 44 AÑOS,Comercio,62653
20210301,Chiapas,Hombre,65 AÑOS Y MAS,Construcción,2491
20210301,Chiapas,Mujer,15 A 24 AÑOS,Industria Manufacturera,15075
20210301,Chihuahua,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,12171
20210301,Ciudad de México,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,25271
20210301,Ciudad de México,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,911
20210301,Colima,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,8901
20210301,Durango,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,3381
20210301,Durango,Hombre,45 A 64 AÑOS,Comercio,18647
20210301,Durango,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,6816
20210301,Estado de México,Mujer,25 A 44 AÑOS,Industria Manufacturera,179859
20210301,Guanajuato,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",30873
20210301,Guanajuato,Mujer,25 A 44 AÑOS,No Especificado,968
20210301,Guanajuato,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",2660
20210301,Guerrero,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,33676
20210301,Guerrero,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,4330
20210301,Guerrero,Mujer,NO ESPECIFICADO,Servicios Diversos,117
20210301,Hidalgo,Mujer,25 A 44 AÑOS,Industria Manufacturera,47607
20210301,Hidalgo,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,19121
20210301,Jalisco,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",16626
20210301,Michoacán,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",266
20210301,Morelos,Hombre,15 A 24 AÑOS,Servicios Diversos,7167
20210301,Morelos,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4947
20200901,Guerrero,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,126
20200901,Hidalgo,Hombre,25 A 44 AÑOS,Construcción,59568
20200901,Hidalgo,Mujer,25 A 44 AÑOS,Construcción,1163
20200901,Hidalgo,Mujer,45 A 64 AÑOS,Servicios Diversos,19384
20200901,Hidalgo,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,693
20200901,Jalisco,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",81854
20200901,Jalisco,Hombre,NO ESPECIFICADO,"Transportes, Comunicaciones, Correo y Almacenamiento",1028
20200901,Michoacán,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,13769
20200901,Michoacán,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4184
20200901,Michoacán,Mujer,45 A 64 AÑOS,Comercio,61032
20200901,Michoacán,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,22461
20200901,Morelos,Mujer,25 A 44 AÑOS,Servicios Diversos,26547
20200901,Nayarit,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",3291
